imdb_title_id	weighted_average_vote	total_votes
tt0022191	5.7	361
tt0022197	5.6	157
tt0022198	5.3	412
tt0022204	6.7	105
tt0022208	7.1	3212
tt0022214	6.8	104
tt0022215	7.1	183
tt0022223	6.1	330
tt0022235	6.7	165
tt0022236	6.5	1091
tt0022243	5.1	596
tt0022246	6.8	473
tt0022251	7	2143
tt0022254	6.1	754
tt0022259	6.7	209
tt0022261	5.9	126
tt0022264	6.5	1264
tt0022265	4.4	273
tt0022268	6.9	2719
tt0022273	6.4	235
tt0022274	6.7	157
tt0022276	6.9	1643
tt0022279	6.8	1049
tt0022285	6.5	191
tt0022286	7.7	17299
tt0022289	7.1	350
tt0022290	6.4	171
tt0022293	5.9	317
tt0022296	5.7	123
tt0022297	6.2	189
tt0022303	6.4	239
tt0022308	5.9	255
tt0022317	4.6	146
tt0022321	6.5	234
tt0022326	5.9	150
tt0022331	5.9	228
tt0022335	7	1175
tt0022339	7	191
tt0022353	5.8	280
tt0022357	6.3	740
tt0022360	7	412
tt0022373	6	316
tt0022381	5.1	109
tt0022382	5.7	420
tt0022386	6.7	787
tt0022391	5	136
tt0022395	5.8	2809
tt0022397	6.3	670
tt0022403	6.8	1722
tt0022404	6.5	344
tt0022409	4.4	114
tt0022412	6	165
tt0022418	5.5	216
tt0022425	6.1	295
tt0022428	6.4	344
tt0022430	6.3	551
tt0022432	5.5	135
tt0022433	6.6	102
tt0022435	6	411
tt0022436	7.6	1527
tt0022437	6	175
tt0022440	6.2	280
tt0022444	6.2	198
tt0022453	6.4	1074
tt0022454	6.8	1741
tt0022458	7.5	4879
tt0022463	6.1	155
tt0022469	6.6	654
tt0022478	5.4	407
tt0022481	5.7	116
tt0022484	5.7	222
tt0022485	7.2	1220
tt0022489	6.5	1330
tt0022495	6.2	868
tt0022500	6.6	162
tt0022501	5.8	248
tt0022517	6.7	360
tt0022523	6	216
tt0022535	6.2	105
tt0022537	6	140
tt0022550	7.5	2406
tt0022551	6.1	638
tt0022572	6.2	120
tt0022582	6.3	157
tt0022599	7.5	4004
tt0022613	6.7	263
tt0022614	6	291
tt0022615	6.4	378
tt0022619	6	240
tt0022626	7.4	1782
tt0022628	6.4	964
tt0022635	6.2	460
tt0022639	6.9	946
tt0022641	6.4	572
tt0022644	6.3	131
tt0022651	6.9	544
tt0022660	6.8	1070
tt0022663	6.2	222
tt0022675	6.9	188
tt0022676	6.1	533
tt0022681	5.8	465
tt0022682	5.6	228
tt0022685	6.5	1454
tt0022689	6.1	1068
tt0022694	6.8	1117
tt0022696	6.9	473
tt0022698	7.1	4255
tt0022699	5.7	200
tt0022700	6.5	1114
tt0022718	7.4	5046
tt0022725	7.6	838
tt0022731	5.6	224
tt0022733	6.7	117
tt0022735	6.8	1438
tt0022737	7	677
tt0022748	5.5	277
tt0022751	6.1	332
tt0022753	6.3	869
tt0022755	6.1	411
tt0022775	6.9	888
tt0022778	6.3	237
tt0022784	6	274
tt0022787	7.7	1189
tt0022788	5.4	272
tt0022789	5.9	147
tt0022792	6.2	1028
tt0022796	6.5	557
tt0022799	6.1	106
tt0022802	7	1012
tt0022814	6.4	452
tt0022824	5.9	122
tt0022827	6.4	2739
tt0022834	6.8	1593
tt0022835	7.6	12225
tt0022854	7	891
tt0022864	6	122
tt0022867	6.7	2093
tt0022869	6.3	201
tt0022873	6.8	470
tt0022876	6.5	271
tt0022877	7.7	1486
tt0022879	6.5	4957
tt0022882	5.7	496
tt0022888	6.3	101
tt0022890	5.9	228
tt0022897	6.5	506
tt0022905	6.9	1283
tt0022913	7.9	41173
tt0022918	5.8	177
tt0022924	6	153
tt0022934	5.5	102
tt0022938	6.1	235
tt0022941	4.7	129
tt0022958	7.4	16927
tt0022961	6.1	357
tt0022970	7.2	183
tt0022971	6.3	481
tt0022979	6.3	722
tt0022981	5.6	559
tt0022987	6.3	506
tt0022990	6.8	570
tt0022991	6	1051
tt0023002	6.1	503
tt0023007	6.6	438
tt0023013	6.3	176
tt0023027	7.6	11594
tt0023028	6.6	893
tt0023034	5.8	207
tt0023038	5.4	493
tt0023042	8.2	11390
tt0023049	7	1566
tt0023055	6.1	155
tt0023066	6.1	152
tt0023071	6.5	208
tt0023074	7.3	1745
tt0023088	6.3	474
tt0023092	5.5	126
tt0023101	6.6	805
tt0023104	6.6	614
tt0023108	6.3	223
tt0023109	6.3	136
tt0023110	6.2	291
tt0023117	6.1	317
tt0023119	6.2	119
tt0023121	6.9	262
tt0023125	6.6	704
tt0023132	6.1	405
tt0023139	6.4	355
tt0023145	5.8	271
tt0023151	6.5	621
tt0023153	5.8	389
tt0023157	6.4	381
tt0023158	7.6	3497
tt0023162	5.9	129
tt0023169	6.2	281
tt0023175	6.4	438
tt0023180	6.5	561
tt0023181	7.1	922
tt0023187	6.5	155
tt0023190	6.7	202
tt0023194	6.3	2960
tt0023196	6.6	3209
tt0023198	6.9	469
tt0023202	6.6	823
tt0023208	6.3	104
tt0023209	6	157
tt0023213	6.8	825
tt0023221	5	134
tt0023225	6.9	1040
tt0023228	6.2	124
tt0023230	6.1	451
tt0023236	4.1	795
tt0023238	7.2	10149
tt0023240	7.1	449
tt0023241	7.2	1321
tt0023243	5.6	360
tt0023245	7.1	22728
tt0023247	4.8	103
tt0023249	6.4	3691
tt0023261	6.8	300
tt0023262	5.3	182
tt0023266	6.8	615
tt0023268	7	335
tt0023271	6.9	317
tt0023277	6.6	1018
tt0023278	6.6	292
tt0023284	6.6	645
tt0023285	5.8	4352
tt0023293	7.1	8877
tt0023302	6.4	160
tt0023303	7.2	2078
tt0023305	7.5	3326
tt0023316	6.4	177
tt0023322	5.9	437
tt0023326	6.9	508
tt0023327	7	1001
tt0023333	5.3	169
tt0023334	5.9	126
tt0023335	6.6	520
tt0023342	5.9	249
tt0023345	7.3	569
tt0023349	6.2	1046
tt0023352	5.7	240
tt0023358	6.4	203
tt0023362	6.4	1368
tt0023369	6.9	2318
tt0023374	6.6	901
tt0023382	7.3	3716
tt0023384	5.6	173
tt0023385	7	2650
tt0023394	6.5	897
tt0023395	5.8	3895
tt0023396	5.5	560
tt0023406	5.4	100
tt0023407	6.3	200
tt0023410	6.6	420
tt0023424	4.4	182
tt0023427	7.8	24697
tt0023447	5.8	236
tt0023450	6.9	450
tt0023455	6.3	104
tt0023456	5.8	325
tt0023460	5.7	131
tt0023464	6.4	618
tt0023469	6	484
tt0023470	6.9	1940
tt0023472	6.4	325
tt0023478	5.2	138
tt0023479	6.1	232
tt0023480	6.3	117
tt0023486	7.2	684
tt0023488	6.9	1100
tt0023491	6.9	1378
tt0023495	5.5	151
tt0023498	5.8	874
tt0023507	6.7	326
tt0023520	5.4	139
tt0023523	5.7	633
tt0023524	5.7	126
tt0023525	6.3	430
tt0023527	6.9	102
tt0023528	5.1	184
tt0023529	5.9	254
tt0023537	6.9	372
tt0023545	6.1	345
tt0023549	5.4	184
tt0023551	7	6864
tt0023556	6.7	1158
tt0023560	5.8	347
tt0023563	8	11162
tt0023567	6.3	283
tt0023580	6.8	128
tt0023581	6.2	554
tt0023582	6.3	1092
tt0023583	5.8	669
tt0023584	6.7	537
tt0023589	6.6	529
tt0023590	7.2	3280
tt0023594	6.4	812
tt0023601	6.6	118
tt0023604	6.1	140
tt0023622	8	12531
tt0023625	6.2	181
tt0023629	6.9	910
tt0023631	5.7	340
tt0023634	8	4781
tt0023635	6.1	157
tt0023642	7	784
tt0023645	7	273
tt0023646	6.5	107
tt0023649	7.5	15250
tt0023652	5.7	253
tt0023655	5	120
tt0023657	6.5	153
tt0023659	6.9	625
tt0023673	6.7	129
tt0023677	5.7	251
tt0023681	6.1	565
tt0023684	5.5	246
tt0023685	6.3	395
tt0023686	7.1	2110
tt0023694	6.3	9031
tt0023701	6.1	469
tt0023706	5.3	194
tt0023716	6.1	360
tt0023719	6.5	191
tt0023720	6.2	175
tt0023729	6.7	186
tt0023731	6.9	2345
tt0023737	6.3	297
tt0023740	5.8	101
tt0023742	6.1	258
tt0023744	6.4	232
tt0023749	6.1	106
tt0023753	6.4	1861
tt0023758	5.9	167
tt0023759	6.1	558
tt0023761	6.4	291
tt0023769	6.1	171
tt0023775	7.6	6055
tt0023778	5.9	489
tt0023785	6.6	345
tt0023786	6.4	708
tt0023790	5.9	263
tt0023793	5.9	226
tt0023794	6.5	695
tt0023808	4.7	127
tt0023814	7	3403
tt0023816	6.1	146
tt0023817	6.6	455
tt0023818	6.9	298
tt0023825	7.1	2247
tt0023838	6.9	435
tt0023842	6.4	226
tt0023846	6	160
tt0023847	6.2	196
tt0023848	5.8	226
tt0023856	6.7	1078
tt0023860	6.6	126
tt0023871	7.7	1299
tt0023872	6.6	370
tt0023876	5.8	4442
tt0023878	6.3	346
tt0023880	6	489
tt0023881	5.9	378
tt0023887	6.6	216
tt0023891	6.3	1290
tt0023893	6.1	271
tt0023896	5.9	136
tt0023899	6	374
tt0023900	6	173
tt0023902	7.8	440
tt0023909	5.7	116
tt0023911	7.5	1079
tt0023926	6.7	1968
tt0023932	6.3	220
tt0023935	6	935
tt0023937	7.3	1205
tt0023938	6.3	350
tt0023939	6.4	247
tt0023940	7.5	5548
tt0023943	7.2	1713
tt0023945	6	127
tt0023949	6.5	264
tt0023955	6.5	507
tt0023956	6.5	301
tt0023957	5.8	117
tt0023960	6.8	1064
tt0023969	7.8	54717
tt0023973	7.1	1024
tt0023982	6.1	442
tt0023984	6	141
tt0023985	6.4	830
tt0023986	7.1	1069
tt0023990	7	356
tt0023992	6.7	628
tt0023993	6.6	1183
tt0023996	6.1	108
tt0024005	6.2	753
tt0024008	6.7	1527
tt0024025	6.6	3275
tt0024028	7.6	4716
tt0024034	7.4	10490
tt0024037	6.8	312
tt0024040	6.5	216
tt0024044	6.4	1150
tt0024048	6.1	162
tt0024049	7	333
tt0024054	6.2	336
tt0024055	5.9	2181
tt0024062	6.7	302
tt0024067	6.1	1699
tt0024073	6.9	175
tt0024075	6.3	411
tt0024078	5.7	261
tt0024083	6.9	731
tt0024087	6	1330
tt0024090	6.7	653
tt0024092	6.3	446
tt0024097	6.1	146
tt0024100	6.6	432
tt0024104	6.7	127
tt0024120	7	657
tt0024122	6.4	301
tt0024124	5.7	578
tt0024127	5.8	1620
tt0024130	6.8	1313
tt0024139	6.5	229
tt0024144	6.5	538
tt0024151	6.3	470
tt0024157	6.5	155
tt0024160	6	284
tt0024161	6.9	149
tt0024166	6.9	2837
tt0024170	6	240
tt0024176	4.9	247
tt0024183	7	1160
tt0024184	7.7	29291
tt0024188	7.4	7933
tt0024193	6.6	109
tt0024199	5.2	124
tt0024210	6.9	2972
tt0024211	6.4	475
tt0024214	7.1	448
tt0024216	7.9	77507
tt0024219	6.8	132
tt0024221	6.9	188
tt0024222	6.6	334
tt0024236	6.1	160
tt0024238	6.7	1324
tt0024239	7	1533
tt0024240	7.4	3709
tt0024252	7.5	1281
tt0024257	6.7	447
tt0024258	6.5	402
tt0024262	7.1	1109
tt0024264	7.2	6254
tt0024266	5.9	126
tt0024269	7.1	218
tt0024276	6.5	135
tt0024288	6.2	141
tt0024293	5.4	441
tt0024301	5.6	153
tt0024302	7.2	1321
tt0024307	6.5	353
tt0024308	6.3	176
tt0024310	6.5	104
tt0024314	7	1370
tt0024320	5.6	242
tt0024323	6	249
tt0024325	6.1	301
tt0024334	7	1196
tt0024339	6.7	413
tt0024353	6.4	2589
tt0024359	6.2	447
tt0024360	6.5	953
tt0024368	6.8	4509
tt0024373	6.2	276
tt0024381	6.2	766
tt0024382	5.7	454
tt0024388	5.9	323
tt0024396	6.6	221
tt0024402	7.1	868
tt0024405	4.9	310
tt0024411	6.8	440
tt0024414	6.6	544
tt0024418	7.5	315
tt0024421	6.2	651
tt0024426	6.6	855
tt0024429	6.4	251
tt0024433	6.3	1369
tt0024435	6.8	879
tt0024436	5.8	638
tt0024443	5.7	112
tt0024444	5.9	101
tt0024448	6.3	143
tt0024450	7.1	1363
tt0024453	7.2	533
tt0024455	6.4	119
tt0024465	6.8	579
tt0024470	7.2	123
tt0024471	6.6	577
tt0024473	7.1	3598
tt0024475	6.4	689
tt0024476	6.2	535
tt0024480	7	318
tt0024484	6.7	734
tt0024496	6.1	252
tt0024500	5.5	908
tt0024501	6.1	163
tt0024506	5.7	347
tt0024507	6.6	559
tt0024514	6.6	183
tt0024516	5.4	1032
tt0024524	6.2	139
tt0024537	6.4	303
tt0024538	6.4	645
tt0024539	6.5	578
tt0024548	6.3	5256
tt0024549	6	361
tt0024553	5.9	137
tt0024554	5.3	822
tt0024559	6.1	140
tt0024560	6.9	396
tt0024561	6.8	500
tt0024570	6.2	123
tt0024590	6.4	237
tt0024592	5.6	339
tt0024593	5.7	3835
tt0024594	5.9	159
tt0024598	6.8	613
tt0024600	7.5	153
tt0024601	7.6	7655
tt0024605	5.7	334
tt0024609	6.1	213
tt0024610	6.8	731
tt0024616	5.9	206
tt0024617	7.1	1186
tt0024620	6.9	409
tt0024625	5.7	803
tt0024628	4.8	105
tt0024631	6.2	541
tt0024633	6.6	356
tt0024641	7.3	352
tt0024645	5.1	585
tt0024647	5.9	472
tt0024656	6.5	125
tt0024663	5.6	352
tt0024664	6.5	374
tt0024668	6.7	107
tt0024672	6.8	418
tt0024674	6.4	458
tt0024675	5.9	967
tt0024676	7	783
tt0024679	5.7	236
tt0024684	6.8	795
tt0024685	6.7	532
tt0024696	7.1	130
tt0024701	7	596
tt0024704	6.7	307
tt0024710	7.2	346
tt0024727	5.7	2137
tt0024728	6.6	130
tt0024736	6.8	374
tt0024742	6.4	172
tt0024747	6	1253
tt0024757	6.1	212
tt0024762	5.8	405
tt0024763	6.8	880
tt0024768	5.5	152
tt0024769	6.5	297
tt0024770	5.9	350
tt0024771	6.1	179
tt0024772	7.5	1771
tt0024781	6.5	188
tt0024782	4.4	155
tt0024785	7.4	941
tt0024786	6.7	382
tt0024787	4.7	440
tt0024793	7.1	436
tt0024800	6.7	419
tt0024805	5.1	828
tt0024808	5.7	114
tt0024809	6.1	301
tt0024816	6.1	333
tt0024819	6.3	374
tt0024830	7.2	293
tt0024831	7	1057
tt0024844	7.8	14140
tt0024851	6.1	210
tt0024852	7.2	5901
tt0024854	6.7	834
tt0024855	6.3	256
tt0024865	7	1598
tt0024867	6.2	218
tt0024868	5.9	143
tt0024873	6.4	581
tt0024890	6.4	824
tt0024892	6.2	151
tt0024894	7	9155
tt0024895	6	534
tt0024897	6.1	207
tt0024902	5.4	1353
tt0024903	6.7	276
tt0024906	6.3	991
tt0024910	5.7	115
tt0024914	7.3	1976
tt0024915	6.2	460
tt0024916	6.7	881
tt0024932	7	294
tt0024933	6.4	263
tt0024939	5.7	163
tt0024951	6.4	658
tt0024952	6.2	102
tt0024958	7	658
tt0024960	6.4	365
tt0024961	6.7	1133
tt0024962	6.4	560
tt0024963	6.2	786
tt0024965	6.1	275
tt0024966	7.3	1120
tt0024968	7.1	1813
tt0024969	6.4	422
tt0024978	6.4	127
tt0024981	6.2	190
tt0024989	6.7	954
tt0024991	6.8	3331
tt0024992	6.4	260
tt0025004	7.5	2399
tt0025009	7	413
tt0025011	5.4	132
tt0025025	5.9	151
tt0025028	7.1	1773
tt0025031	6	266
tt0025034	6.3	401
tt0025037	7.1	1631
tt0025038	6	151
tt0025039	6.1	287
tt0025040	6.7	117
tt0025043	6.2	164
tt0025046	6.4	158
tt0025062	7.1	156
tt0025066	5	178
tt0025068	6.3	269
tt0025069	6.4	462
tt0025075	3.5	111
tt0025076	6.5	300
tt0025091	6.9	1387
tt0025094	6.7	483
tt0025100	6.8	149
tt0025101	6.8	1306
tt0025117	6.4	433
tt0025118	5.7	152
tt0025119	6.2	217
tt0025124	5.7	629
tt0025129	6.7	1401
tt0025132	6.4	1057
tt0025134	6.2	517
tt0025151	6.6	182
tt0025161	6.6	838
tt0025163	6.5	443
tt0025164	7.5	6797
tt0025165	6.4	131
tt0025169	5.8	410
tt0025170	5.2	122
tt0025173	6.6	1030
tt0025176	6	112
tt0025189	6.8	178
tt0025191	6.4	212
tt0025194	5.4	100
tt0025198	7.2	336
tt0025202	6.2	168
tt0025204	5.2	229
tt0025214	6.5	395
tt0025219	6.7	235
tt0025222	5.8	142
tt0025223	6.1	140
tt0025226	6.3	513
tt0025228	7.2	576
tt0025238	6.3	808
tt0025239	6.8	101
tt0025248	7.1	179
tt0025250	6.9	448
tt0025251	7	680
tt0025254	6.5	401
tt0025256	6.1	118
tt0025263	6.2	768
tt0025271	4.9	257
tt0025272	6.6	989
tt0025273	6.3	848
tt0025284	6.2	113
tt0025290	6.2	350
tt0025301	7.5	4013
tt0025303	6.1	151
tt0025316	8.1	91400
tt0025318	7.2	4807
tt0025323	4.3	329
tt0025329	6.5	172
tt0025330	6.8	1563
tt0025333	6.1	309
tt0025335	6.3	1923
tt0025338	7	288
tt0025340	6.1	320
tt0025342	6.3	110
tt0025345	6	303
tt0025346	5.9	388
tt0025347	6.5	454
tt0025349	4.6	102
tt0025351	6.1	530
tt0025362	6.5	102
tt0025363	6.2	256
tt0025366	6.6	450
tt0025371	4.8	113
tt0025373	5.2	833
tt0025384	4.9	123
tt0025391	3.9	169
tt0025393	6.6	249
tt0025397	6.9	1029
tt0025408	7.3	439
tt0025409	6.3	673
tt0025410	7.1	1160
tt0025417	6.2	132
tt0025418	6.5	126
tt0025420	4.8	195
tt0025421	4.1	161
tt0025422	6.1	410
tt0025423	6.8	2942
tt0025426	5.7	232
tt0025440	5.6	1029
tt0025442	6.6	341
tt0025443	6.4	216
tt0025452	6.8	16558
tt0025453	7	130
tt0025455	5.2	948
tt0025459	6.4	574
tt0025461	6.7	626
tt0025464	7.2	3514
tt0025465	3.7	2100
tt0025471	6.7	182
tt0025472	5.7	292
tt0025478	7.6	289
tt0025479	6.9	209
tt0025480	6	657
tt0025489	6.4	597
tt0025492	5.7	164
tt0025493	7.2	2498
tt0025494	6.2	208
tt0025499	5.6	770
tt0025500	6.4	182
tt0025509	8.2	1501
tt0025510	6.3	212
tt0025514	5	103
tt0025515	5	253
tt0025520	6.7	115
tt0025523	6.3	190
tt0025524	7.2	326
tt0025529	6.7	574
tt0025530	6	195
tt0025531	5.3	130
tt0025532	6.9	553
tt0025533	5.6	203
tt0025536	6	949
tt0025543	4.6	369
tt0025546	6.9	410
tt0025555	5.9	201
tt0025566	6.9	415
tt0025569	7	386
tt0025579	6.1	178
tt0025580	6.6	861
tt0025586	7.1	6194
tt0025590	7.5	865
tt0025596	6.4	144
tt0025600	6.7	343
tt0025601	5.6	511
tt0025607	6.1	1288
tt0025610	7.1	1678
tt0025611	5.5	148
tt0025617	6.6	1241
tt0025619	6.1	313
tt0025629	5.9	114
tt0025644	6.3	109
tt0025645	6	106
tt0025671	6.5	109
tt0025674	6.1	100
tt0025681	6.3	538
tt0025691	7.4	212
tt0025699	5.4	881
tt0025704	5.9	235
tt0025709	5.7	140
tt0025710	5.6	173
tt0025712	6.1	254
tt0025718	6.3	736
tt0025720	6.3	499
tt0025725	4.7	261
tt0025731	6.7	565
tt0025740	6.8	1135
tt0025746	7.6	5688
tt0025747	5.4	312
tt0025748	7.4	3759
tt0025755	6.1	544
tt0025759	5.6	110
tt0025762	5.9	136
tt0025763	6.5	133
tt0025774	6	131
tt0025785	6	196
tt0025788	6.9	166
tt0025791	7.3	719
tt0025797	6.7	286
tt0025799	6.8	586
tt0025803	5.9	435
tt0025805	6	176
tt0025809	6.3	247
tt0025822	5.4	683
tt0025826	6.6	357
tt0025828	6.3	364
tt0025829	5.6	450
tt0025830	5.2	948
tt0025833	5.8	407
tt0025836	6	181
tt0025838	5.9	128
tt0025841	6.7	187
tt0025843	5.2	132
tt0025844	6.6	223
tt0025850	5.5	213
tt0025862	7.3	4704
tt0025878	8	25805
tt0025880	6.9	781
tt0025882	6.1	288
tt0025883	6.4	261
tt0025893	5.7	187
tt0025898	7.2	1478
tt0025903	5.4	734
tt0025905	6.1	146
tt0025907	7.1	2340
tt0025919	7.4	5637
tt0025920	6.3	363
tt0025923	6.3	113
tt0025929	7.8	2771
tt0025935	6.4	497
tt0025939	6	275
tt0025942	6.3	102
tt0025943	6.9	140
tt0025945	6.1	163
tt0025946	7	832
tt0025948	6.3	1160
tt0025954	5.9	204
tt0025964	6.4	400
tt0025965	6.1	708
tt0025966	6.5	207
tt0025967	5.9	126
tt0025969	5.3	798
tt0025973	6.6	355
tt0025982	5.8	129
tt0025983	6.6	293
tt0025989	6.7	181
tt0026003	5.9	309
tt0026006	6.2	186
tt0026007	6.6	560
tt0026008	6.1	302
tt0026015	6.6	147
tt0026017	7.5	938
tt0026019	5.2	287
tt0026023	6.4	482
tt0026029	7.6	50519
tt0026040	6.1	351
tt0026043	6.4	684
tt0026045	6.4	123
tt0026046	6.8	659
tt0026047	5.9	150
tt0026055	6.1	612
tt0026056	6.9	3673
tt0026069	6.5	127
tt0026071	7	4843
tt0026073	6.6	1528
tt0026075	6	204
tt0026082	6.8	165
tt0026085	5.4	129
tt0026092	5.8	224
tt0026095	6.9	570
tt0026097	6.8	1503
tt0026101	6.5	127
tt0026104	5.9	870
tt0026107	6.1	129
tt0026113	5.8	252
tt0026117	6	320
tt0026120	6.6	224
tt0026121	6.5	737
tt0026123	7	1600
tt0026124	6.7	268
tt0026126	6.9	1732
tt0026129	6.9	1492
tt0026132	6.5	390
tt0026134	5.9	462
tt0026137	6.3	143
tt0026138	7.8	42196
tt0026139	6.2	196
tt0026142	6.4	232
tt0026143	5.3	279
tt0026144	6.8	1521
tt0026164	6.8	1811
tt0026174	7.7	12731
tt0026179	5.7	119
tt0026180	6.3	170
tt0026184	6.7	744
tt0026185	6.6	570
tt0026187	6.3	525
tt0026191	6.8	610
tt0026195	4.7	137
tt0026197	6.8	1786
tt0026198	7.2	1461
tt0026199	7.1	1325
tt0026205	6.9	2229
tt0026209	3.6	220
tt0026211	6.1	103
tt0026216	5.1	249
tt0026221	6.2	360
tt0026230	4.8	380
tt0026245	6.2	199
tt0026246	7	1723
tt0026249	6.6	990
tt0026252	6.9	1659
tt0026261	6.9	2761
tt0026262	6.6	703
tt0026264	6.7	683
tt0026266	7.4	3670
tt0026267	5.2	984
tt0026273	5.4	803
tt0026275	6	326
tt0026276	7	2942
tt0026277	6.7	182
tt0026279	5.6	106
tt0026280	6.4	121
tt0026289	6.2	285
tt0026292	6.7	164
tt0026293	6.5	387
tt0026301	6.4	118
tt0026303	6.9	181
tt0026313	5.8	224
tt0026315	5.7	144
tt0026325	6.4	125
tt0026333	5.9	112
tt0026338	6.5	332
tt0026343	6.4	163
tt0026361	6.9	432
tt0026363	5.9	182
tt0026369	6	166
tt0026373	6.6	243
tt0026377	6.2	139
tt0026378	6.4	157
tt0026385	6.2	496
tt0026388	6.7	1273
tt0026393	7.2	3502
tt0026400	6.9	298
tt0026402	6.2	149
tt0026403	6	151
tt0026406	6.8	1633
tt0026409	6.7	453
tt0026413	6.8	1089
tt0026416	7	331
tt0026417	5.8	538
tt0026418	6.1	331
tt0026419	6.5	425
tt0026420	6.1	182
tt0026421	6.9	2401
tt0026424	7.5	1195
tt0026426	6.7	299
tt0026431	6	187
tt0026432	5.6	120
tt0026444	6.5	185
tt0026446	7.1	152
tt0026452	7	1468
tt0026465	6.4	128
tt0026491	5.9	140
tt0026493	6.9	277
tt0026505	6.3	243
tt0026507	5.4	426
tt0026508	6.9	347
tt0026519	7	1164
tt0026523	6.1	278
tt0026524	6.6	106
tt0026525	6.4	430
tt0026529	7.4	5571
tt0026534	6.3	618
tt0026542	6	164
tt0026549	6.7	113
tt0026556	6.6	152
tt0026564	7.5	1154
tt0026571	6.2	153
tt0026599	6	122
tt0026605	6.4	907
tt0026606	6.9	129
tt0026607	6.1	412
tt0026609	6.1	147
tt0026614	5.1	391
tt0026621	6.5	161
tt0026629	6.9	142
tt0026632	6	240
tt0026641	6.9	1367
tt0026643	7.1	2548
tt0026644	5.9	294
tt0026646	6.8	105
tt0026647	6.2	118
tt0026656	6.4	117
tt0026660	6	204
tt0026663	7.3	4339
tt0026667	6.9	750
tt0026671	6.5	205
tt0026675	6.3	341
tt0026676	7.5	1071
tt0026682	6.6	185
tt0026683	4	711
tt0026684	5.4	200
tt0026685	6.3	4247
tt0026688	6.7	245
tt0026689	6.5	106
tt0026692	6.8	127
tt0026703	7	157
tt0026711	4.7	147
tt0026714	6.9	3094
tt0026720	7	124
tt0026721	6	229
tt0026723	6.6	449
tt0026725	7.6	3279
tt0026737	5.9	244
tt0026739	6.8	976
tt0026740	4.3	552
tt0026742	5.6	202
tt0026743	5.9	274
tt0026744	6.8	666
tt0026747	6.6	101
tt0026752	7.7	20336
tt0026755	4.9	664
tt0026756	5.5	161
tt0026758	6.6	392
tt0026759	5.5	679
tt0026762	6.9	108
tt0026768	6.7	1168
tt0026772	5.6	265
tt0026773	4.5	146
tt0026774	5.3	206
tt0026775	6	203
tt0026778	7.9	30030
tt0026781	6.1	327
tt0026784	6.5	260
tt0026787	6	675
tt0026793	6.7	251
tt0026799	6.5	146
tt0026805	6.5	228
tt0026811	6	121
tt0026818	5.5	101
tt0026819	6.2	309
tt0026830	7.1	249
tt0026831	6.8	189
tt0026835	6.5	427
tt0026839	6.1	174
tt0026840	6.7	1235
tt0026846	5.2	756
tt0026852	6.7	383
tt0026854	7.1	235
tt0026859	6.8	121
tt0026864	6.5	147
tt0026865	6.6	203
tt0026866	7.1	1810
tt0026867	6.3	403
tt0026868	6.1	485
tt0026886	6.7	115
tt0026891	6.4	401
tt0026893	6.6	261
tt0026895	6.8	519
tt0026897	6.6	161
tt0026901	5.9	137
tt0026908	5.5	533
tt0026910	5.8	114
tt0026912	7	4477
tt0026914	6.5	1019
tt0026917	5.8	126
tt0026919	5.9	180
tt0026921	6.7	450
tt0026922	6.6	665
tt0026926	6.3	193
tt0026932	6.3	837
tt0026934	6.1	138
tt0026939	5.8	238
tt0026942	7.1	2860
tt0026955	7.6	3587
tt0026956	5.8	116
tt0026966	5.5	507
tt0026970	6.6	260
tt0026971	4.3	166
tt0026972	6.6	1822
tt0026973	6.2	424
tt0026978	5.9	249
tt0026980	6.3	233
tt0026982	6	117
tt0026983	6.5	1446
tt0026984	6.6	110
tt0026986	6.6	566
tt0026988	6.1	257
tt0026991	5.4	152
tt0026992	6.8	132
tt0027000	6.7	130
tt0027018	6.3	145
tt0027020	6	153
tt0027028	6.2	208
tt0027029	6.7	825
tt0027033	6.3	229
tt0027040	6.7	1181
tt0027041	5.9	126
tt0027042	7.1	952
tt0027050	6.6	397
tt0027053	5.5	125
tt0027055	7.1	107
tt0027057	4.5	102
tt0027062	5.7	215
tt0027064	6	109
tt0027067	6.2	3544
tt0027075	7.8	5008
tt0027076	7.8	903
tt0027087	5.2	791
tt0027088	6.6	178
tt0027090	6.2	113
tt0027099	5.9	309
tt0027110	6.1	156
tt0027118	7.7	1231
tt0027125	7.7	17004
tt0027131	6	742
tt0027133	6.7	353
tt0027136	5.9	521
tt0027138	7.4	347
tt0027139	6.4	112
tt0027163	6.7	100
tt0027164	6	297
tt0027166	5.9	153
tt0027185	6	163
tt0027188	6.5	387
tt0027189	6.6	764
tt0027194	6.4	4745
tt0027196	5.9	196
tt0027200	5.7	430
tt0027204	6.2	247
tt0027205	6.7	598
tt0027207	6.4	105
tt0027214	7.3	2281
tt0027221	6.5	532
tt0027227	6.5	311
tt0027228	6.2	536
tt0027231	6.2	145
tt0027235	6.7	233
tt0027240	7.7	617
tt0027244	6.8	120
tt0027247	5.9	111
tt0027250	6.1	270
tt0027254	6.4	369
tt0027255	5.5	144
tt0027256	6.5	104
tt0027258	6.5	584
tt0027260	7.7	9231
tt0027276	6.6	100
tt0027277	6.8	134
tt0027286	6.3	1617
tt0027293	6.1	285
tt0027300	6.3	1584
tt0027302	6.4	290
tt0027307	7.4	893
